# X    U     P    rho
5.876 164.847 201146 2.85158
5.877 164.847 201146 2.85158
5.878 164.847 201146 2.85158
5.879 164.847 201146 2.85158
5.88 164.847 201146 2.85158
5.881 164.847 201146 2.85158
5.882 164.847 201146 2.85158
5.883 164.847 201146 2.85158
5.884 164.847 201146 2.85158
5.885 164.847 201146 2.85158
5.886 164.847 201146 2.85158
5.887 164.847 201146 2.85158
5.888 164.847 201146 2.85158
5.889 164.847 201146 2.85158
5.89 164.847 201146 2.85158
5.891 164.847 201146 2.85158
5.892 164.847 201146 2.85158
5.893 164.847 201146 2.85158
5.894 164.847 201146 2.85158
5.895 164.847 201146 2.85158
5.896 164.847 201146 2.85158
5.897 164.847 201146 2.85158
5.898 164.847 201146 2.85158
5.899 164.847 201146 2.85158
5.9 164.847 201146 2.85158
5.901 164.847 201146 2.85158
5.902 164.847 201146 2.85158
5.903 164.847 201146 2.85158
5.904 164.847 201146 2.85158
5.905 164.847 201146 2.85158
5.906 164.847 201146 2.85158
5.907 164.847 201146 2.85158
5.908 164.847 201146 2.85158
5.909 164.847 201146 2.85158
5.91 164.847 201146 2.85158
5.911 164.847 201146 2.85158
5.912 164.847 201146 2.85158
5.913 164.847 201146 2.85158
5.914 164.847 201146 2.85158
5.915 164.847 201146 2.85158
5.916 164.847 201146 2.85158
5.917 164.847 201146 2.85158
5.918 164.847 201146 2.85158
5.919 164.847 201146 2.85158
5.92 164.847 201146 2.85158
5.921 164.847 201146 2.85158
5.922 164.847 201146 2.85158
5.923 164.847 201146 2.85158
5.924 164.847 201146 2.85158
5.925 164.847 201146 2.85158
5.926 164.847 201146 2.85158
5.927 164.847 201146 2.85158
5.928 164.847 201146 2.85158
5.929 164.847 201146 2.85158
5.93 164.847 201146 2.85158
5.931 164.847 201146 2.85158
5.932 164.847 201146 2.85158
5.933 164.847 201146 2.85158
5.934 164.847 201146 2.85158
5.935 164.847 201146 2.85158
5.936 164.847 201146 2.85158
5.937 164.847 201146 2.85158
5.938 164.847 201146 2.85158
5.939 164.847 201146 2.85158
5.94 164.847 201146 2.85158
5.941 164.847 201146 2.85158
5.942 164.847 201146 2.85158
5.943 164.847 201146 2.85158
5.944 164.847 201146 2.85158
5.945 164.847 201146 2.85158
5.946 164.847 201146 2.85158
5.947 164.847 201146 2.85158
5.948 164.847 201146 2.85158
5.949 164.847 201146 2.85158
5.95 164.847 201146 2.85158
5.951 164.847 201146 2.85158
5.952 164.847 201146 2.85158
5.953 164.847 201146 2.85158
5.954 164.847 201146 2.85158
5.955 164.847 201146 2.85158
5.956 164.847 201146 2.85158
5.957 164.847 201146 2.85158
5.958 164.847 201146 2.85158
5.959 164.847 201146 2.85158
5.96 164.847 201146 2.85158
5.961 164.847 201146 2.85158
5.962 164.847 201146 2.85158
5.963 164.847 201146 2.85158
5.964 164.847 201146 2.85158
5.965 164.847 201146 2.85158
5.966 164.847 201146 2.85158
5.967 164.847 201146 2.85158
5.968 164.847 201146 2.85158
5.969 164.847 201146 2.85158
5.97 164.847 201146 2.85158
5.971 164.847 201146 2.85158
5.972 164.847 201146 2.85158
5.973 164.847 201146 2.85158
5.974 164.847 201146 2.85158
5.975 164.847 201146 2.85158
5.976 164.847 201146 2.85158
5.977 164.847 201146 2.85158
5.978 164.847 201146 2.85158
5.979 164.847 201146 2.85158
5.98 164.847 201146 2.85158
5.981 164.847 201146 2.85158
5.982 164.847 201146 2.85158
5.983 164.847 201146 2.85158
5.984 164.847 201146 2.85158
5.985 164.847 201146 2.85158
5.986 164.847 201146 2.85158
5.987 164.847 201146 2.85158
5.988 164.847 201146 2.85158
5.989 164.847 201146 2.85158
5.99 164.847 201146 2.85158
5.991 164.847 201146 2.85158
5.992 164.847 201146 2.85158
5.993 164.847 201146 2.85158
5.994 164.847 201146 2.85158
5.995 164.847 201146 2.85158
5.996 164.847 201146 2.85158
5.997 164.847 201146 2.85158
5.998 164.847 201146 2.85158
5.999 164.847 201146 2.85158
6 164.847 201146 2.85158
6.001 164.847 201146 2.85158
6.002 164.847 201146 2.85158
6.003 164.847 201146 2.85158
6.004 164.847 201146 2.85158
6.005 164.847 201146 2.85158
6.006 164.847 201146 2.85158
6.007 164.847 201146 2.85158
6.008 164.847 201146 2.85158
6.009 164.847 201146 2.85158
6.01 164.847 201146 2.85158
6.011 164.847 201146 2.85158
6.012 164.847 201146 2.85158
6.013 164.847 201146 2.85158
6.014 164.847 201146 2.85158
6.015 164.847 201146 2.85158
6.016 164.847 201146 2.85158
6.017 164.847 201146 2.85158
6.018 164.847 201146 2.85158
6.019 164.847 201146 2.85158
6.02 164.847 201146 2.85158
6.021 164.847 201146 2.85158
6.022 164.847 201146 2.85158
6.023 164.847 201146 2.85158
6.024 164.847 201146 2.85158
6.025 164.847 201146 2.85158
6.026 164.847 201146 2.85158
6.027 164.847 201146 2.85158
6.028 164.847 201146 2.85158
6.029 164.847 201146 2.85158
6.03 164.847 201146 2.85158
6.031 164.847 201146 2.85158
6.032 164.847 201146 2.85158
6.033 164.847 201146 2.85158
6.034 164.847 201146 2.85158
6.035 164.847 201146 2.85158
6.036 164.847 201146 2.85158
6.037 164.847 201146 2.85158
6.038 164.847 201146 2.85158
6.039 164.847 201146 2.85158
6.04 164.847 201146 2.85158
6.041 164.847 201146 2.85158
6.042 164.847 201146 2.85158
6.043 164.847 201146 2.85158
6.044 164.847 201146 2.85158
6.045 164.847 201146 2.85158
6.046 164.847 201146 2.85158
6.047 164.847 201146 2.85158
6.048 164.847 201146 2.85158
6.049 164.847 201146 2.85158
6.05 164.847 201146 2.85158
6.051 164.847 201146 2.85158
6.052 164.847 201146 2.85158
6.053 164.847 201146 2.85158
6.054 164.847 201146 2.85158
6.055 164.847 201146 2.85158
6.056 164.847 201146 2.85158
6.057 164.847 201146 2.85158
6.058 164.847 201146 2.85158
6.059 164.847 201146 2.85158
6.06 164.847 201146 2.85158
6.061 164.847 201146 2.85158
6.062 164.847 201146 2.85158
6.063 164.847 201146 2.85158
6.064 164.847 201146 2.85158
6.065 164.847 201146 2.85158
6.066 164.847 201146 2.85158
6.067 164.847 201146 2.85158
6.068 164.847 201146 2.85158
6.069 164.847 201146 2.85158
6.07 164.847 201146 2.85158
6.071 164.847 201146 2.85158
6.072 164.847 201146 2.85158
6.073 164.847 201146 2.85158
6.074 164.847 201146 2.85158
6.075 164.847 201146 2.85158
6.076 164.847 201146 2.85158
6.077 164.847 201146 2.85158
6.078 164.847 201146 2.85158
6.079 164.847 201146 2.85158
6.08 164.847 201146 2.85158
6.081 164.847 201146 2.85158
6.082 164.847 201146 2.85158
6.083 164.847 201146 2.85158
6.084 164.847 201146 2.85158
6.085 164.847 201146 2.85158
6.086 164.847 201146 2.85158
6.087 164.847 201146 2.85158
6.088 164.847 201146 2.85158
6.089 164.847 201146 2.85158
6.09 164.847 201146 2.85158
6.091 164.847 201146 2.85158
6.092 164.847 201146 2.85158
6.093 164.847 201146 2.85158
6.094 164.847 201146 2.85158
6.095 164.847 201146 2.85158
6.096 164.847 201146 2.85158
6.097 164.847 201146 2.85158
6.098 164.847 201146 2.85158
6.099 164.847 201146 2.85158
6.1 164.847 201146 2.85158
6.101 164.847 201146 2.85158
6.102 164.847 201146 2.85158
6.103 164.847 201146 2.85158
6.104 164.847 201146 2.85158
6.105 164.847 201146 2.85158
6.106 164.847 201146 2.85158
6.107 164.847 201146 2.85158
6.108 164.847 201146 2.85158
6.109 164.847 201146 2.85158
6.11 164.847 201146 2.85158
6.111 164.847 201146 2.85158
6.112 164.847 201146 2.85158
6.113 164.847 201146 2.85158
6.114 164.847 201146 2.85158
6.115 164.847 201146 2.85158
6.116 164.847 201146 2.85158
6.117 164.847 201146 2.85158
6.118 164.847 201146 2.85158
6.119 164.847 201146 2.85158
6.12 164.847 201146 2.85158
6.121 164.847 201146 2.85158
6.122 164.847 201146 2.85158
6.123 164.847 201146 2.85158
6.124 164.847 201146 2.85158
6.125 164.847 201146 2.85158
6.126 164.847 201146 2.85158
6.127 164.847 201146 2.85158
6.128 164.847 201146 2.85158
6.129 164.847 201146 2.85158
6.13 164.847 201146 2.85158
6.131 164.847 201146 2.85158
6.132 164.847 201146 2.85158
6.133 164.847 201146 2.85158
6.134 164.847 201146 2.85158
6.135 164.847 201146 2.85158
6.136 164.847 201146 2.85158
6.137 164.847 201146 2.85158
6.138 164.847 201146 2.85158
6.139 164.847 201146 2.85158
6.14 164.847 201146 2.85158
6.141 164.847 201146 2.85158
6.142 164.847 201146 2.85158
6.143 164.847 201146 2.85158
6.144 164.847 201146 2.85158
6.145 164.847 201146 2.85158
6.146 164.847 201146 2.85158
6.147 164.847 201146 2.85158
6.148 164.847 201146 2.85158
6.149 164.847 201146 2.85158
6.15 164.847 201146 2.85158
6.151 164.847 201146 2.85158
6.152 164.847 201146 2.85158
6.153 164.847 201146 2.85158
6.154 164.847 201146 2.27996
6.155 164.847 201146 2.27996
6.156 164.847 201146 2.27996
6.157 164.847 201146 2.27996
6.158 164.847 201146 2.27996
6.159 164.847 201146 2.27996
6.16 164.847 201146 2.27996
6.161 164.847 201146 2.27996
6.162 164.847 201146 2.27996
6.163 164.847 201146 2.27996
6.164 164.847 201146 2.27996
6.165 164.847 201146 2.27996
6.166 164.847 201146 2.27996
6.167 164.847 201146 2.27996
6.168 164.847 201146 2.27996
6.169 164.847 201146 2.27996
6.17 164.847 201146 2.27996
6.171 164.847 201146 2.27996
6.172 164.847 201146 2.27996
6.173 164.847 201146 2.27996
6.174 164.847 201146 2.27996
6.175 164.847 201146 2.27996
6.176 164.847 201146 2.27996
6.177 164.847 201146 2.27996
6.178 164.847 201146 2.27996
6.179 164.847 201146 2.27996
6.18 164.847 201146 2.27996
6.181 164.847 201146 2.27996
6.182 164.847 201146 2.27996
6.183 164.847 201146 2.27996
6.184 164.847 201146 2.27996
6.185 164.847 201146 2.27996
6.186 164.847 201146 2.27996
6.187 164.847 201146 2.27996
6.188 164.847 201146 2.27996
6.189 164.847 201146 2.27996
6.19 164.847 201146 2.27996
6.191 164.847 201146 2.27996
6.192 164.847 201146 2.27996
6.193 164.847 201146 2.27996
6.194 164.847 201146 2.27996
6.195 164.847 201146 2.27996
6.196 164.847 201146 2.27996
6.197 164.847 201146 2.27996
6.198 164.847 201146 2.27996
6.199 164.847 201146 2.27996
6.2 164.847 201146 2.27996
6.201 164.847 201146 2.27996
6.202 164.847 201146 2.27996
6.203 164.847 201146 2.27996
6.204 164.847 201146 2.27996
6.205 164.847 201146 2.27996
6.206 164.847 201146 2.27996
6.207 164.847 201146 2.27996
6.208 164.847 201146 2.27996
6.209 164.847 201146 2.27996
6.21 164.847 201146 2.27996
6.211 164.847 201146 2.27996
6.212 164.847 201146 2.27996
6.213 164.847 201146 2.27996
6.214 164.847 201146 2.27996
6.215 164.847 201146 2.27996
6.216 164.847 201146 2.27996
6.217 164.847 201146 2.27996
6.218 164.847 201146 2.27996
6.219 164.847 201146 2.27996
6.22 164.847 201146 2.27996
6.221 164.847 201146 2.27996
6.222 164.847 201146 2.27996
6.223 164.847 201146 2.27996
6.224 164.847 201146 2.27996
6.225 164.847 201146 2.27996
6.226 164.847 201146 2.27996
6.227 164.847 201146 2.27996
6.228 164.847 201146 2.27996
6.229 164.847 201146 2.27996
6.23 164.847 201146 2.27996
6.231 164.847 201146 2.27996
6.232 164.847 201146 2.27996
6.233 164.847 201146 2.27996
6.234 164.847 201146 2.27996
6.235 164.847 201146 2.27996
6.236 164.847 201146 2.27996
6.237 164.847 201146 2.27996
6.238 164.847 201146 2.27996
6.239 164.847 201146 2.27996
6.24 164.847 201146 2.27996
6.241 164.847 201146 2.27996
6.242 164.847 201146 2.27996
6.243 164.847 201146 2.27996
6.244 164.847 201146 2.27996
6.245 164.847 201146 2.27996
6.246 164.847 201146 2.27996
6.247 164.847 201146 2.27996
6.248 164.847 201146 2.27996
6.249 164.847 201146 2.27996
6.25 164.847 201146 2.27996
6.251 164.847 201146 2.27996
6.252 164.847 201146 2.27996
6.253 164.847 201146 2.27996
6.254 164.847 201146 2.27996
6.255 164.847 201146 2.27996
6.256 164.847 201146 2.27996
6.257 164.847 201146 2.27996
6.258 164.847 201146 2.27996
6.259 164.847 201146 2.27996
6.26 164.847 201146 2.27996
6.261 164.847 201146 2.27996
6.262 164.847 201146 2.27996
6.263 164.847 201146 2.27996
6.264 164.847 201146 2.27996
6.265 164.847 201146 2.27996
6.266 164.847 201146 2.27996
6.267 164.847 201146 2.27996
6.268 164.847 201146 2.27996
6.269 164.847 201146 2.27996
6.27 164.847 201146 2.27996
6.271 164.847 201146 2.27996
6.272 164.847 201146 2.27996
6.273 164.847 201146 2.27996
6.274 164.847 201146 2.27996
6.275 164.847 201146 2.27996
6.276 164.847 201146 2.27996
6.277 164.847 201146 2.27996
6.278 164.847 201146 2.27996
6.279 164.847 201146 2.27996
6.28 164.847 201146 2.27996
6.281 164.847 201146 2.27996
6.282 164.847 201146 2.27996
6.283 164.847 201146 2.27996
6.284 164.847 201146 2.27996
6.285 164.847 201146 2.27996
6.286 164.847 201146 2.27996
6.287 164.847 201146 2.27996
6.288 164.847 201146 2.27996
6.289 164.847 201146 2.27996
6.29 164.847 201146 2.27996
6.291 164.847 201146 2.27996
6.292 164.847 201146 2.27996
6.293 164.847 201146 2.27996
6.294 164.847 201146 2.27996
6.295 164.847 201146 2.27996
6.296 164.847 201146 2.27996
6.297 164.847 201146 2.27996
6.298 164.847 201146 2.27996
6.299 164.847 201146 2.27996
6.3 164.847 201146 2.27996
6.301 164.847 201146 2.27996
6.302 164.847 201146 2.27996
6.303 164.847 201146 2.27996
6.304 164.847 201146 2.27996
6.305 164.847 201146 2.27996
6.306 164.847 201146 2.27996
6.307 164.847 201146 2.27996
6.308 164.847 201146 2.27996
6.309 164.847 201146 2.27996
6.31 164.847 201146 2.27996
6.311 164.847 201146 2.27996
6.312 164.847 201146 2.27996
6.313 164.847 201146 2.27996
6.314 164.847 201146 2.27996
6.315 164.847 201146 2.27996
6.316 164.847 201146 2.27996
6.317 164.847 201146 2.27996
6.318 164.847 201146 2.27996
6.319 164.847 201146 2.27996
6.32 164.847 201146 2.27996
6.321 164.847 201146 2.27996
6.322 164.847 201146 2.27996
6.323 164.847 201146 2.27996
6.324 164.847 201146 2.27996
6.325 164.847 201146 2.27996
6.326 164.847 201146 2.27996
6.327 164.847 201146 2.27996
6.328 164.847 201146 2.27996
6.329 164.847 201146 2.27996
6.33 164.847 201146 2.27996
6.331 164.847 201146 2.27996
6.332 164.847 201146 2.27996
6.333 164.847 201146 2.27996
6.334 164.847 201146 2.27996
6.335 164.847 201146 2.27996
6.336 164.847 201146 2.27996
6.337 164.847 201146 2.27996
6.338 164.847 201146 2.27996
6.339 164.847 201146 2.27996
6.34 164.847 201146 2.27996
6.341 164.847 201146 2.27996
6.342 164.847 201146 2.27996
6.343 164.847 201146 2.27996
6.344 164.847 201146 2.27996
6.345 164.847 201146 2.27996
6.346 164.847 201146 2.27996
6.347 164.847 201146 2.27996
6.348 164.847 201146 2.27996
6.349 164.847 201146 2.27996
6.35 164.847 201146 2.27996
6.351 164.847 201146 2.27996
6.352 164.847 201146 2.27996
6.353 164.847 201146 2.27996
6.354 164.847 201146 2.27996
6.355 164.847 201146 2.27996
6.356 164.847 201146 2.27996
6.357 164.847 201146 2.27996
6.358 164.847 201146 2.27996
6.359 164.847 201146 2.27996
6.36 164.847 201146 2.27996
6.361 164.847 201146 2.27996
6.362 164.847 201146 2.27996
6.363 164.847 201146 2.27996
6.364 164.847 201146 2.27996
6.365 164.847 201146 2.27996
6.366 164.847 201146 2.27996
6.367 164.847 201146 2.27996
6.368 164.847 201146 2.27996
6.369 164.847 201146 2.27996
6.37 164.847 201146 2.27996
6.371 164.847 201146 2.27996
6.372 164.847 201146 2.27996
6.373 164.847 201146 2.27996
6.374 164.847 201146 2.27996
6.375 164.847 201146 2.27996
6.376 164.847 201146 2.27996
6.377 164.847 201146 2.27996
6.378 164.847 201146 2.27996
6.379 164.847 201146 2.27996
6.38 164.847 201146 2.27996
6.381 164.847 201146 2.27996
6.382 164.847 201146 2.27996
6.383 164.847 201146 2.27996
6.384 164.847 201146 2.27996
6.385 164.847 201146 2.27996
6.386 164.847 201146 2.27996
6.387 164.847 201146 2.27996
6.388 164.847 201146 2.27996
6.389 164.847 201146 2.27996
6.39 164.847 201146 2.27996
6.391 164.847 201146 2.27996
6.392 164.847 201146 2.27996
6.393 164.847 201146 2.27996
6.394 164.847 201146 2.27996
6.395 164.847 201146 2.27996
6.396 164.847 201146 2.27996
6.397 164.847 201146 2.27996
6.398 164.847 201146 2.27996
6.399 164.847 201146 2.27996
6.4 164.847 201146 2.27996
6.401 164.847 201146 2.27996
6.402 164.847 201146 2.27996
6.403 164.847 201146 2.27996
6.404 164.847 201146 2.27996
6.405 164.847 201146 2.27996
6.406 164.847 201146 2.27996
6.407 164.847 201146 2.27996
6.408 164.847 201146 2.27996
6.409 164.847 201146 2.27996
6.41 164.847 201146 2.27996
6.411 164.847 201146 2.27996
6.412 164.847 201146 2.27996
6.413 164.847 201146 2.27996
6.414 164.847 201146 2.27996
6.415 164.847 201146 2.27996
6.416 164.847 201146 2.27996
6.417 164.847 201146 2.27996
6.418 164.847 201146 2.27996
6.419 164.847 201146 2.27996
6.42 164.847 201146 2.27996
6.421 164.847 201146 2.27996
6.422 164.847 201146 2.27996
6.423 164.847 201146 2.27996
6.424 164.847 201146 2.27996
6.425 164.847 201146 2.27996
6.426 164.847 201146 2.27996
6.427 164.847 201146 2.27996
6.428 164.847 201146 2.27996
6.429 164.847 201146 2.27996
6.43 164.847 201146 2.27996
6.431 164.847 201146 2.27996
6.432 164.847 201146 2.27996
6.433 164.847 201146 2.27996
6.434 164.847 201146 2.27996
6.435 164.847 201146 2.27996
6.436 164.847 201146 2.27996
6.437 164.847 201146 2.27996
6.438 164.847 201146 2.27996
6.439 164.847 201146 2.27996
6.44 164.847 201146 2.27996
6.441 164.847 201146 2.27996
6.442 164.847 201146 2.27996
6.443 164.847 201146 2.27996
6.444 164.847 201146 2.27996
6.445 164.847 201146 2.27996
6.446 164.847 201146 2.27996
6.447 164.847 201146 2.27996
6.448 164.847 201146 2.27996
6.449 164.847 201146 2.27996
6.45 164.847 201146 2.27996
6.451 164.847 201146 2.27996
6.452 164.847 201146 2.27996
6.453 164.847 201146 2.27996
6.454 164.847 201146 2.27996
6.455 164.847 201146 2.27996
6.456 164.847 201146 2.27996
6.457 164.847 201146 2.27996
6.458 164.847 201146 2.27996
6.459 164.847 201146 2.27996
6.46 164.847 201146 2.27996
6.461 164.847 201146 2.27996
6.462 164.847 201146 2.27996
6.463 164.847 201146 2.27996
6.464 164.847 201146 2.27996
6.465 164.847 201146 2.27996
6.466 164.847 201146 2.27996
6.467 164.847 201146 2.27996
6.468 164.847 201146 2.27996
6.469 164.847 201146 2.27996
6.47 164.847 201146 2.27996
6.471 164.847 201146 2.27996
6.472 164.847 201146 2.27996
6.473 164.847 201146 2.27996
6.474 164.847 201146 2.27996
6.475 164.847 201146 2.27996
6.476 164.847 201146 2.27996
6.477 164.847 201146 2.27996
6.478 164.847 201146 2.27996
6.479 164.847 201146 2.27996
6.48 164.847 201146 2.27996
6.481 164.847 201146 2.27996
6.482 164.847 201146 2.27996
6.483 164.847 201146 2.27996
6.484 164.847 201146 2.27996
6.485 164.847 201146 2.27996
6.486 164.847 201146 2.27996
6.487 164.847 201146 2.27996
6.488 164.847 201146 2.27996
6.489 164.847 201146 2.27996
6.49 164.847 201146 2.27996
6.491 164.847 201146 2.27996
6.492 164.847 201146 2.27996
6.493 164.847 201146 2.27996
6.494 164.847 201146 2.27996
6.495 164.847 201146 2.27996
6.496 164.847 201146 2.27996
6.497 164.847 201146 2.27996
6.498 164.847 201146 2.27996
6.499 164.847 201146 2.27996
6.5 164.847 201146 2.27996
6.501 164.847 201146 2.27996
6.502 164.847 201146 2.27996
6.503 164.847 201146 2.27996
6.504 164.847 201146 2.27996
6.505 164.847 201146 2.27996
6.506 164.847 201146 2.27996
6.507 164.847 201146 2.27996
6.508 164.847 201146 2.27996
6.509 164.847 201146 2.27996
6.51 164.847 201146 2.27996
6.511 164.847 201146 2.27996
6.512 164.847 201146 2.27996
6.513 164.847 201146 2.27996
6.514 164.847 201146 2.27996
6.515 164.847 201146 2.27996
6.516 164.847 201146 2.27996
6.517 164.847 201146 2.27996
6.518 164.847 201146 2.27996
6.519 164.847 201146 2.27996
6.52 164.847 201146 2.27996
6.521 164.847 201146 2.27996
6.522 164.847 201146 2.27996
6.523 164.847 201146 2.27996
6.524 164.847 201146 2.27996
6.525 164.847 201146 2.27996
6.526 164.847 201146 2.27996
6.527 164.847 201146 2.27996
6.528 164.847 201146 2.27996
6.529 164.847 201146 2.27996
6.53 164.847 201146 2.27996
6.531 164.847 201146 2.27996
6.532 164.847 201146 2.27996
6.533 164.847 201146 2.27996
6.534 164.847 201146 2.27996
6.535 164.847 201146 2.27996
6.536 164.847 201146 2.27996
6.537 164.847 201146 2.27996
6.538 164.847 201146 2.27996
6.539 164.847 201146 2.27996
6.54 164.847 201146 2.27996
6.541 164.847 201146 2.27996
6.542 164.847 201146 2.27996
6.543 164.847 201146 2.27996
6.544 164.847 201146 2.27996
6.545 164.847 201146 2.27996
6.546 164.847 201146 2.27996
6.547 164.847 201146 2.27996
6.548 164.847 201146 2.27996
6.549 164.847 201146 2.27996
6.55 164.847 201146 2.27996
6.551 164.847 201146 2.27996
6.552 164.847 201146 2.27996
6.553 164.847 201146 2.27996
6.554 164.847 201146 2.27996
6.555 164.847 201146 2.27996
6.556 164.847 201146 2.27996
6.557 164.847 201146 2.27996
6.558 164.847 201146 2.27996
6.559 164.847 201146 2.27996
